shift_id,handle,answered_survey_id,retailer,store,street_address,completed_at,market,city,state,zip,TDLinx Number,_store _number,_owning _company,_tdlinx,"Please search the store for Coke on display.   A display is any secondary location of the item, outside of the home shelf/aisle. Exception: please do not count the coolers in the checkout lanes as displays.  There must be Coca-Cola Classic on the display.   Did you find a Coke display? ","What type of display is the Coke display? ","What location best describes where you found the Coke display? ","Please search the store for a second Coke display.   A display is any secondary location of the item, outside of the home shelf/aisle. Exception: please do not count the coolers in the checkout lanes as displays.  There must be Coca-Cola Classic on the display.   Did you find a second Coke display? ","What type of display is the second Coke display? ","What location best describes where you found the second Coke display? ","Please search the store for a third Coke display.   A display is any secondary location of the item, outside of the home shelf/aisle. Exception: please do not count the coolers in the checkout lanes as displays.  There must be Coca-Cola Classic on the display.   Did you find a third Coke display? ","What type of display is the third Coke display? ","What location best describes where you found the third Coke display? ","Please search the store for a fourth Coke display.   A display is any secondary location of the item, outside of the home shelf/aisle. Exception: please do not count the coolers in the checkout lanes as displays.  There must be Coca-Cola Classic on the display.   Did you find a fourth Coke display? ","What type of display is the fourth Coke display? ","What location best describes where you found the fourth Coke display? ","Please search the store for Pepsi on display.   A display is any secondary location of the item, outside of the home shelf/aisle. Exception: please do not count the coolers in the checkout lanes as displays.  There must be Pepsi Original on the display.   Did you find a Pepsi display? ","What type of display is the Pepsi display? ","What location best describes where you found the Pepsi display? ","Please search the store for a second Pepsi display.   A display is any secondary location of the item, outside of the home shelf/aisle. Exception: please do not count the coolers in the checkout lanes as displays.  There must be Pepsi Original on the display.   Did you find a second Pepsi display? ","What type of display is the second Pepsi display? ","What location best describes where you found the second Pepsi display? ","Please search the store for a third Pepsi display.   A display is any secondary location of the item, outside of the home shelf/aisle. Exception: please do not count the coolers in the checkout lanes as displays.  There must be Pepsi Original on the display.   Did you find a third Pepsi display? ","What type of display is the third Pepsi display? ","What location best describes where you found the third Pepsi display? ","Please search the store for a fourth Pepsi display.   A display is any secondary location of the item, outside of the home shelf/aisle. Exception: please do not count the coolers in the checkout lanes as displays.  There must be Pepsi Original on the display.   Did you find a fourth Pepsi display? ","What type of display is the fourth Pepsi display? ","What location best describes where you found the fourth Pepsi display? ","Please search the store for Mtn Dew on display.   A display is any secondary location of the item, outside of the home shelf/aisle. Exception: please do not count the coolers in the checkout lanes as displays.  There must be Mtn Dew Original on the display.   Did you find a Mtn Dew display? ","What type of display is the Mtn Dew display? ","What location best describes where you found the Mtn Dew display? ","Please search the store for a second Mtn Dew display.   A display is any secondary location of the item, outside of the home shelf/aisle. Exception: please do not count the coolers in the checkout lanes as displays.  There must be Mtn Dew Original on the display.   Did you find a second Mtn Dew display? ","What type of display is the second Mtn Dew display? ","What location best describes where you found the second Mtn Dew display? ","Please search the store for a third Mtn Dew display.   A display is any secondary location of the item, outside of the home shelf/aisle. Exception: please do not count the coolers in the checkout lanes as displays.  There must be Mtn Dew Original on the display.   Did you find a third Mtn Dew display? ","What type of display is the third Mtn Dew display? ","What location best describes where you found the third Mtn Dew display? ","Please search the store for a fourth Mtn Dew display.   A display is any secondary location of the item, outside of the home shelf/aisle. Exception: please do not count the coolers in the checkout lanes as displays.  There must be Mtn Dew Original on the display.   Did you find a fourth Mtn Dew display? ","What type of display is the fourth Mtn Dew display? ","What location best describes where you found the fourth Mtn Dew display? ","Please search the store for Bud Light on display.   A display is any secondary location of the item, outside of the home shelf/aisle.  Did you find a Bud Light display? ","What type of display is the Bud Light display? ","What location best describes where you found the Bud Light display? ","Please search the store for a second Bud Light display.   A display is any secondary location of the item, outside of the home shelf/aisle.  Did you find a second Bud Light display? ","What type of display is the second Bud Light display? ","What location best describes where you found the second Bud Light display? ","Please search the store for a third Bud Light display.   A display is any secondary location of the item, outside of the home shelf/aisle.  Did you find a third Bud Light display? ","What type of display is the third Bud Light display? ","What location best describes where you found the third Bud Light display? ","Please search the store for a fourth Bud Light display.   A display is any secondary location of the item, outside of the home shelf/aisle.  Did you find a fourth Bud Light display? ","What type of display is the fourth Bud Light display? ","What location best describes where you found the fourth Bud Light display? ","Please search the store for Michelob Ultra on display.   A display is any secondary location of the item, outside of the home shelf/aisle.  Did you find a Michelob Ultra display? ","What type of display is the Michelob Ultra display? ","What location best describes where you found the Michelob Ultra display? ","Please search the store for a second Michelob Ultra display.   A display is any secondary location of the item, outside of the home shelf/aisle.  Did you find a second Michelob Ultra display? ","What type of display is the second Michelob Ultra display? ","What location best describes where you found the second Michelob Ultra display? ","Please search the store for a third Michelob Ultra display.   A display is any secondary location of the item, outside of the home shelf/aisle.  Did you find a third Michelob Ultra display? ","What type of display is the third Michelob Ultra display? ","What location best describes where you found the third Michelob Ultra display? ","Please search the store for a fourth Michelob Ultra display.   A display is any secondary location of the item, outside of the home shelf/aisle.  Did you find a fourth Michelob Ultra display? ","What type of display is the fourth Michelob Ultra display? ","What location best describes where you found the fourth Michelob Ultra display? ","Please search the store for Skittles on display that is NOT a Valentine's Day display.  A display is any secondary location of the item, outside of the home shelf/aisle. Exception: please do not count the candy in the checkout lanes as displays.  Did you find a (non-Valentine's Day) Skittles display? ","What location best describes where you found the Skittles display? ","Please search the store for a second (non-Valentine's Day) Skittles display.   A display is any secondary location of the item, outside of the home shelf/aisle. Exception: please do not count the candy in the checkout lanes as displays.  Did you find a second Skittles display? ","What type of display is the second Skittles display? ","What location best describes where you found the second Skittles display? ","Please search the store for a third  (non-Valentine's Day) Skittles display.   A display is any secondary location of the item, outside of the home shelf/aisle. Exception: please do not count the candy in the checkout lanes as displays.  Did you find a third Skittles display? ","What type of display is the third Skittles display? ","What location best describes where you found the third  Skittles display? ","Please search the store for a fourth (non-Valentine's Day) Skittles display.   A display is any secondary location of the item, outside of the home shelf/aisle. Exception: please do not count the candy in the checkout lanes as displays.  Did you find a fourth Skittles display? ","What type of display is the fourth Skittles display? ","What location best describes where you found the fourth Skittles display? ","Please search the store for Snickers on display that is NOT a Valentine's Day display.   A display is any secondary location of the item, outside of the home shelf/aisle. Exception: please do not count the candy in the checkout lanes as displays.  Did you find a (non-Valentine's Day) Snickers display? ","What type of display is the Snickers display? ","What location best describes where you found the Snickers display? ","Please search the store for a second (non-Valentine's Day)  Snickers display.   A display is any secondary location of the item, outside of the home shelf/aisle. Exception: please do not count the candy in the checkout lanes as displays.  Did you find a second Snickers display? ","What type of display is the second Snickers display? ","What location best describes where you found the second Snickers display? ","Please search the store for a third  (non-Valentine's Day) Snickers display.   A display is any secondary location of the item, outside of the home shelf/aisle. Exception: please do not count the candy in the checkout lanes as displays.  Did you find a third Snickers display? ","What type of display is the third Snickers display? ","What location best describes where you found the third  Snickers display? ","Please search the store for a fourth  (non-Valentine's Day) Snickers display.   A display is any secondary location of the item, outside of the home shelf/aisle. Exception: please do not count the candy in the checkout lanes as displays.  Did you find a fourth Snickers display? ","What type of display is the fourth Snickers display? ","What location best describes where you found the fourth Snickers display? ","Please search the store for Doritos on display.   A display is any secondary location of the item, outside of the home shelf/aisle.  Did you find a Doritos display? ","What type of display is the Doritos display? ","What location best describes where you found the Doritos display? ","Please search the store for a second Doritos display.   A display is any secondary location of the item, outside of the home shelf/aisle.  Did you find a second Doritos display? ","What type of display is the second Doritos display? ","What location best describes where you found the second Doritos display? ","Please search the store for a third Doritos display.   A display is any secondary location of the item, outside of the home shelf/aisle.  Did you find a third Doritos display? ","What type of display is the third Doritos display? ","What location best describes where you found the third  Doritos display? ","Please search the store for a fourth Doritos display.   A display is any secondary location of the item, outside of the home shelf/aisle.  Did you find a fourth Doritos display? ","What type of display is the fourth Doritos display? ","What location best describes where you found the fourth Doritos display? ","Please search the store for Tostitos on display.   A display is any secondary location of the item, outside of the home shelf/aisle.  Did you find a Tostitos display? ","What type of display is the Tostitos display? ","What location best describes where you found the Tostitos display? ","Please search the store for a second Tostitos display.   A display is any secondary location of the item, outside of the home shelf/aisle.  Did you find a second Tostitos display? ","What type of display is the second Tostitos display? ","What location best describes where you found the second Tostitos display? ","Please search the store for a third Tostitos display.   A display is any secondary location of the item, outside of the home shelf/aisle.  Did you find a third Tostitos display? ","What type of display is the third Tostitos display? ","What location best describes where you found the third  Tostitos display? ","Please search the store for a fourth Tostitos display.   A display is any secondary location of the item, outside of the home shelf/aisle.  Did you find a fourth Tostitos display? ","What type of display is the fourth Tostitos display? ","What location best describes where you found the fourth Tostitos display? ",accepted_at
4046964,fletch73,3535570,Food Lion,Food Lion Store,6619 Williamson Rd,1/31/16 10:20,Other,Roanoke,VA,24019,895279,1382,Food Lion/North Eastern Division,,Yes,Endcap,Beverage,Yes,Sidewing,Checkout Area,No,,,No,,,Yes,Endcap,Checkout Area,No,,,No,,,No,,,Yes,Sidewing,Candy or Snacks,No,,,No,,,No,,,Yes,Endcap,Beverage,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Floorstand,Checkout Area,No,,,No,,,No,,,Yes,Other,Checkout Area,Yes,Endcap,Candy or Snacks,No,,,No,,,1/30/16 18:49
4046967,ramj925,3535192,Food Lion,Food Lion Store,5715 Crain Hwy,1/30/16 19:32,Other,Upper Marlboro,MD,20772,290079,1535,Food Lion/North Eastern Division,,Yes,Other,Beverage,No,,,No,,,No,,,Yes,Endcap,Other,Yes,Endcap,Back of Store,Yes,Other,Frozen,Yes,Pallet,Checkout Area,Yes,Endcap,Other,Yes,Sidewing,Back of Store,Yes,Other,Frozen,Yes,Pallet,Checkout Area,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Floorstand,Checkout Area,Yes,Endcap,Back of Store,Yes,,Checkout Area,No,,,Yes,Floorstand,Checkout Area,Yes,Endcap,Back of Store,Yes,Endcap,Checkout Area,No,,,1/30/16 17:51
4046968,wghoops,3536364,Food Lion,Food Lion,570 Pantops Ctr,1/31/16 15:51,Other,Charlottesville,VA,22911,,253,Food Lion/North Eastern Division,,Yes,Endcap,Checkout Area,Yes,Pallet,Lobby,Yes,Endcap,Back of Store,No,,,Yes,Endcap,Checkout Area,Yes,Pallet,Lobby,Yes,Endcap,Back of Store,Yes,Pallet,Back of Store,Yes,Endcap,Checkout Area,Yes,Pallet,Lobby,Yes,Endcap,Back of Store,Yes,Endcap,Back of Store,Yes,Pallet,Lobby,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Other,Checkout Area,Yes,Endcap,Back of Store,Yes,Endcap,Lobby,Yes,Other,Lobby,Yes,Endcap,Checkout Area,Yes,Endcap,Back of Store,Yes,Endcap,Back of Store,Yes,Other,Lobby,1/30/16 17:48
4046970,jbdowning,3535876,Food Lion,Food Lion Store,2200 Westchester Dr,1/31/16 12:31,"Greensboro, NC",High Point,NC,27262,812696,1360,Food Lion/Mid Atlantic Division,,Yes,Sidewing,Checkout Area,Yes,Endcap,Back of Store,Yes,Sidewing,Deli/Meat,No,,,Yes,Endcap,Produce,Yes,Pallet,Produce,Yes,Endcap,Back of Store,Yes,Sidewing,Checkout Area,Yes,Endcap,Produce,Yes,Pallet,Produce,Yes,Endcap,Back of Store,Yes,Sidewing,Back of Store,Yes,Endcap,Deli/Meat,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Endcap,Checkout Area,No,,,No,,,No,,,1/30/16 17:47
4046972,BrokerSteve,3536511,Food Lion,Food Lion,7475 NC Highway 22,1/31/16 17:17,Other,Carthage,NC,28327,,2181,Food Lion/Mid Atlantic Division,,Yes,Endcap,Frozen,Yes,Endcap,Back of Store,Yes,Other,Deli/Meat,No,,,Yes,Pallet,Checkout Area,Yes,Endcap,Checkout Area,Yes,Endcap,Frozen,Yes,Endcap,Back of Store,Yes,Pallet,Checkout Area,Yes,Endcap,Checkout Area,Yes,Endcap,Other,Yes,Sidewing,Back of Store,Yes,Other,Lobby,Yes,Other,Back of Store,No,,,No,,,Yes,Other,Beverage,No,,,No,,,No,,,No,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Other,Lobby,Yes,Endcap,Checkout Area,Yes,Endcap,Back of Store,Yes,Endcap,Back of Store,Yes,Sidewing,Frozen,Yes,Endcap,Back of Store,No,,,No,,,1/30/16 18:02
4046981,jbdowning,3536106,Food Lion,Food Lion Store,110 E Fairfield Rd,1/31/16 14:03,"Greensboro, NC",High Point,NC,27263,530685,1290,Food Lion/Mid Atlantic Division,,Yes,Pallet,Back of Store,Yes,Floorstand,Frozen,Yes,Endcap,Deli/Meat,Yes,Endcap,Checkout Area,Yes,Pallet,Liquor,Yes,Endcap,Checkout Area,Yes,Other,Lobby,Yes,Endcap,Deli/Meat,Yes,Pallet,Lobby,Yes,Endcap,Deli/Meat,Yes,Other,Lobby,Yes,Endcap,Checkout Area,Yes,Other,Checkout Area,Yes,Pallet,Other,No,,,No,,,No,,,No,,,No,,,No,,,No,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Floorstand,Checkout Area,Yes,Other,Lobby,No,,,No,,,Yes,Endcap,Checkout Area,Yes,Floorstand,Back of Store,No,,,No,,,1/30/16 17:47
4046983,builtntally,3535984,Food Lion,Food Lion Store,208 Laurel Hill Rd,1/31/16 13:17,Other,Verona,VA,24482,292928,384,Food Lion/North Eastern Division,,Yes,Endcap,Back of Store,Yes,Pallet,Liquor,Yes,Pallet,Liquor,Yes,Endcap,Other,Yes,Endcap,Other,Yes,Endcap,Back of Store,Yes,Pallet,Liquor,Yes,Endcap,Other,Yes,Pallet,Liquor,No,,,No,,,No,,,Yes,Pallet,Liquor,Yes,Endcap,Frozen,No,,,No,,,No,,,No,,,No,,,No,,,No,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Endcap,Candy or Snacks,No,,,No,,,No,,,Yes,Other,Checkout Area,Yes,Endcap,Back of Store,No,,,No,,,1/31/16 0:16
4046984,dollehouse,3535161,Food Lion,Food Lion Store,8118 Blair Rd,1/30/16 18:47,"Charlotte, NC",Charlotte,NC,28227,879412,1371,Food Lion/South Western Division,,Yes,Endcap,Deli/Meat,Yes,Endcap,Other,Yes,Endcap,Checkout Area,No,,,Yes,Endcap,Other,Yes,Endcap,Back of Store,Yes,Endcap,Checkout Area,Yes,Pallet,Checkout Area,Yes,Endcap,Other,Yes,Endcap,Back of Store,Yes,Endcap,Checkout Area,Yes,Pallet,Checkout Area,Yes,Endcap,Beverage,Yes,Floorstand,Beverage,No,,,No,,,No,,,No,,,No,,,No,,,No,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Endcap,Other,Yes,Sidewing,Back of Store,No,,,No,,,Yes,Endcap,Back of Store,No,,,No,,,No,,,1/30/16 17:51
4046985,Melissa463,3535764,Food Lion,Food Lion Store,3197 Peters Creek Pkwy,1/31/16 11:49,"Greensboro, NC",Winston Salem,NC,27127,348761,348,Food Lion/Mid Atlantic Division,,Yes,Endcap,Deli/Meat,No,,,No,,,No,,,Yes,Endcap,Produce,Yes,Endcap,Checkout Area,Yes,Pallet,Bakery,Yes,Endcap,Deli/Meat,Yes,Endcap,Produce,Yes,Sidewing,Deli/Meat,No,,,No,,,Yes,Endcap,Bakery,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Sidewing,Beverage,No,,,No,,,No,,,Yes,Endcap,Bakery,No,,,No,,,No,,,1/30/16 17:55
4046986,jacquir16,3535398,Food Lion,Food Lion Store,20995 Point Lookout Rd,1/31/16 8:39,Other,Callaway,MD,20620,1524263,2515,Food Lion/North Eastern Division,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Endcap,Back of Store,No,,,No,,,No,,,No,,,No,,,No,,,No,,,1/30/16 22:04
4046989,jazzw175,3535955,Food Lion,Food Lion Store,2312 Decker Blvd,1/31/16 13:04,"Columbia, SC",Columbia,SC,29206,36311,53,Food Lion/South Eastern Division,,Yes,Endcap,Deli/Meat,Yes,Other,Candy or Snacks,No,,,No,,,Yes,Other,Deli/Meat,No,,,No,,,No,,,Yes,Endcap,Other,Yes,Endcap,Deli/Meat,No,,,No,,,Yes,Endcap,Checkout Area,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Endcap,Produce,No,,,No,,,No,,,No,,,No,,,No,,,No,,,1/30/16 17:56
4046990,Melissa463,3535844,Food Lion,Food Lion Store,12201 N Nc Hwy 150 Ste 13,1/31/16 12:17,"Greensboro, NC",Winston Salem,NC,27127,496917,1522,Food Lion/Mid Atlantic Division,,Yes,Sidewing,Bakery,Yes,Sidewing,Deli/Meat,No,,,No,,,Yes,Endcap,Checkout Area,Yes,Endcap,Bakery,Yes,Endcap,Deli/Meat,,,,Yes,Sidewing,Checkout Area,Yes,Sidewing,Deli/Meat,,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Endcap,Bakery,No,,,No,,,No,,,Yes,Endcap,Deli/Meat,,,,No,,,No,,,1/30/16 17:55
4046992,ConnieEditor,3535374,Food Lion,Food Lion Store,4530 Fayetteville Rd,1/31/16 8:22,Other,Raeford,NC,28376,1803629,2586,Food Lion/Mid Atlantic Division,,Yes,Endcap,Back of Store,Yes,Endcap,Back of Store,No,,,No,,,Yes,Endcap,Back of Store,Yes,Endcap,Back of Store,Yes,Endcap,Checkout Area,No,,,Yes,Endcap,Back of Store,Yes,Endcap,Back of Store,Yes,Endcap,Checkout Area,No,,,Yes,Floorstand,Beverage,Yes,Endcap,Other,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Checkout Area,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Endcap,Other,Yes,Endcap,Checkout Area,Yes,Endcap,Back of Store,No,,,Yes,Sidewing,Checkout Area,Yes,Endcap,Back of Store,No,,,No,,,1/30/16 18:00
4046993,dollehouse,3536094,The Fresh Market,The Fresh Market,3024 Prosperity Church Rd,1/31/16 13:59,"Charlotte, NC",Charlotte,NC,28269,507375,1242,Food Lion/South Western Division,,Yes,Floorstand,Deli/Meat,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,1/30/16 17:52
4046995,TyAndrews,3535560,Food Lion,Food Lion Store,1338 N Main St,1/31/16 10:14,Other,Fuquay Varina,NC,27526,311485,434,Food Lion/Mid Atlantic Division,,No,,,No,,,No,,,No,,,Yes,Pallet,Beverage,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Pallet,Beverage,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Pallet,Beverage,No,,,No,,,No,,,Yes,Pallet,Beverage,No,,,No,,,No,,,1/30/16 18:15
4046996,jacquir16,3535434,Food Lion,Food Lion Store,21600 St Marys Sq Ste 19,1/31/16 9:07,Other,Lexington Park,MD,20653,491602,1210,Food Lion/North Eastern Division,,Yes,Endcap,Checkout Area,No,,,No,,,No,,,Yes,Endcap,Back of Store,No,,,No,,,No,,,Yes,Endcap,Back of Store,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Other,Lobby,No,,,No,,,No,,,Yes,Other,Frozen,Yes,Other,Lobby,No,,,No,,,1/30/16 22:04
4046997,dsretails,3535342,Food Lion,Food Lion Store,4634 Hicone Rd Ste H,1/31/16 7:51,"Greensboro, NC",Greensboro,NC,27405,400660,674,Food Lion/Mid Atlantic Division,,Yes,Endcap,Checkout Area,Yes,Endcap,Back of Store,Yes,Endcap,Checkout Area,No,,,Yes,Endcap,Checkout Area,Yes,Pallet,Produce,Yes,Endcap,Back of Store,Yes,Endcap,Checkout Area,Yes,Endcap,Checkout Area,Yes,Pallet,Produce,Yes,Endcap,Back of Store,No,,,Yes,Other,Liquor,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Other,Liquor,Yes,Sidewing,Checkout Area,No,,,No,,,Yes,Endcap,Checkout Area,Yes,Other,Bakery,No,,,No,,,1/30/16 18:14
4047000,denise987,3536011,Food Lion,Food Lion Store,3600 S College Rd,1/31/16 13:27,Other,Wilmington,NC,28412,212659,221,Food Lion/South Eastern Division,,Yes,Endcap,Back of Store,Yes,Endcap,Checkout Area,No,,,No,,,Yes,Sidewing,Frozen,Yes,Endcap,Back of Store,Yes,Endcap,Checkout Area,Yes,Endcap,Checkout Area,Yes,Sidewing,Frozen,Yes,Endcap,Back of Store,Yes,Endcap,Checkout Area,Yes,Endcap,Checkout Area,Yes,Endcap,Frozen,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Other,Back of Store,Yes,Endcap,Checkout Area,No,,,No,,,Yes,Sidewing,Frozen,Yes,Endcap,Back of Store,Yes,Other,Checkout Area,No,,,1/30/16 18:09
4047001,rob.morley3,3535324,Food Lion,Food Lion Store,6201 Belmont Rd,1/31/16 7:23,Other,Chesterfield,VA,23832,364073,513,Food Lion/North Eastern Division,,Yes,Endcap,Deli/Meat,No,,,No,,,No,,,Yes,Pallet,Produce,Yes,Endcap,Produce,Yes,Endcap,Deli/Meat,Yes,Floorstand,Frozen,Yes,Pallet,Produce,Yes,Endcap,Produce,Yes,Endcap,Deli/Meat,Yes,Floorstand,Frozen,Yes,Endcap,Bakery,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Endcap,Checkout Area,No,,,No,,,No,,,Yes,Endcap,Checkout Area,Yes,Sidewing,Deli/Meat,No,,,No,,,1/30/16 18:05
4047003,dsretails,3535456,Food Lion,Food Lion Store,414 Harden St,1/31/16 9:27,Other,Burlington,NC,27215,491599,1200,Food Lion/Mid Atlantic Division,,Yes,Endcap,Bakery,Yes,Endcap,Deli/Meat,No,,,No,,,Yes,Endcap,Produce,Yes,Sidewing,Frozen,Yes,Endcap,Bakery,No,,,Yes,Endcap,Produce,Yes,Sidewing,Frozen,,,,,,,Yes,Endcap,Bakery,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Endcap,Produce,Yes,Other,Produce,Yes,Sidewing,Deli/Meat,No,,,Yes,Endcap,Deli/Meat,No,,,No,,,No,,,1/30/16 18:15
4047004,fletch73,3535644,Food Lion,Food Lion Store,2631 Peters Creek Rd NW,1/31/16 10:51,Other,Roanoke,VA,24017,292865,278,Food Lion/North Eastern Division,,Yes,Endcap,Checkout Area,Yes,Other,Deli/Meat,No,,,No,,,Yes,Other,Checkout Area,Yes,Other,Candy or Snacks,Yes,Other,Deli/Meat,No,,,Yes,Other,Checkout Area,Yes,Other,Candy or Snacks,Yes,Other,Deli/Meat,No,,,Yes,Endcap,Frozen,Yes,Other,Frozen,Yes,Other,Frozen,No,,,No,,,No,,,No,,,No,,,No,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Endcap,Checkout Area,Yes,Sidewing,Deli/Meat,Yes,Other,Frozen,No,,,Yes,Endcap,Frozen,Yes,Endcap,Checkout Area,Yes,Endcap,Deli/Meat,No,,,1/30/16 18:50
4047005,jazzw175,3536314,Food Lion,Food Lion,7241 Broad River Rd Ste 80,1/31/16 15:29,"Columbia, SC",Irmo,SC,29063,,1441,Food Lion/South Eastern Division,,Yes,Endcap,Deli/Meat,Yes,Other,Liquor,Yes,Endcap,Checkout Area,No,,,Yes,Endcap,Deli/Meat,Yes,Pallet,Bakery,No,,,No,,,Yes,Other,Deli/Meat,No,,,No,,,No,,,Yes,Pallet,Bakery,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Pallet,Produce,Yes,Other,Bakery,Yes,Endcap,Checkout Area,No,,,Yes,Endcap,Produce,Yes,Other,Bakery,Yes,Other,Bakery,Yes,Other,Checkout Area,1/30/16 17:58
4047007,dollehouse,3535971,Food Lion,Food Lion Store,9548 Mount Holly Hntrsvlle Rd,1/31/16 13:10,"Charlotte, NC",Huntersville,NC,28078,984681,1585,Food Lion/South Western Division,,Yes,Pallet,Checkout Area,Yes,Sidewing,Checkout Area,No,,,No,,,Yes,Floorstand,Checkout Area,Yes,Endcap,Checkout Area,Yes,Endcap,Checkout Area,Yes,Endcap,Deli/Meat,Yes,Floorstand,Checkout Area,Yes,Endcap,Checkout Area,Yes,Endcap,Checkout Area,Yes,Endcap,Deli/Meat,Yes,Floorstand,Checkout Area,Yes,Endcap,Liquor,Yes,Floorstand,Liquor,No,,,No,,,No,,,No,,,No,,,No,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Floorstand,Checkout Area,Yes,Endcap,Checkout Area,Yes,Other,Deli/Meat,No,,,Yes,Floorstand,Checkout Area,Yes,Sidewing,Checkout Area,Yes,Endcap,Deli/Meat,No,,,1/30/16 17:52
4047009,ladyshiner,3535410,Food Lion,Food Lion Store,2900 Leesburg Rd,1/31/16 8:50,"Columbia, SC",Columbia,SC,29209,370016,647,Food Lion/South Eastern Division,,Yes,Endcap,Back of Store,Yes,Endcap,Checkout Area,No,,,No,,,Yes,Endcap,Back of Store,Yes,Endcap,Checkout Area,Yes,Endcap,Checkout Area,No,,,Yes,Endcap,Back of Store,Yes,Endcap,Checkout Area,Yes,Endcap,Checkout Area,No,,,Yes,Endcap,Bakery,Yes,Floorstand,Bakery,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Deli/Meat,No,,,No,,,No,,,Yes,Sidewing,Deli/Meat,No,,,No,,,No,,,Yes,Sidewing,Deli/Meat,Yes,Endcap,Produce,Yes,Endcap,Checkout Area,Yes,Other,Checkout Area,Yes,Endcap,Back of Store,Yes,Sidewing,Produce,Yes,Endcap,Produce,No,,,1/30/16 18:29
4047010,melvindiggs,3536263,Food Lion,Food Lion Store,2400 Holloway St,1/31/16 15:07,Other,Durham,NC,27703,234443,234,Food Lion/Mid Atlantic Division,,No,,,No,,,No,,,No,,,Yes,Endcap,Beverage,Yes,Pallet,Frozen,No,,,No,,,Yes,Endcap,Beverage,Yes,Pallet,Back of Store,No,,,No,,,Yes,Endcap,Liquor,Yes,Floorstand,Back of Store,No,,,No,,,No,,,No,,,No,,,No,,,No,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Endcap,Back of Store,Yes,Other,Produce,No,,,No,,,1/30/16 18:02
4047011,tremaineto,3535273,Food Lion,Food Lion Store,314 S Mine St,1/31/16 5:05,Other,McCormick,SC,29835,533751,1246,Food Lion/South Eastern Division,,Yes,Endcap,Back of Store,Yes,Endcap,Frozen,No,,,No,,,Yes,Endcap,Frozen,Yes,Endcap,Liquor,Yes,Endcap,Back of Store,No,,,Yes,Endcap,Deli/Meat,Yes,Endcap,Back of Store,Yes,Endcap,Back of Store,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Endcap,Other,No,,,No,,,No,,,No,,,No,,,No,,,No,,,1/30/16 19:04
